time,u_std_stable_spiral,v_std_stable_spiral,u_std_turbulent_spiral,v_std_turbulent_spiral
97.5,0.6705161499699139,0.6706433999493431,0.6415158645149275,0.6673306375815196
97.6,0.6705141480821845,0.670646192879746,0.6432330852018792,0.6657663679508152
97.7,0.6705143349770591,0.6706467963893937,0.6451888934076511,0.6639619767820762
97.8,0.6705167235478032,0.6706451978549939,0.6473480631482917,0.6619452680538248
97.9,0.6705212531837874,0.6706414575000631,0.6496735792432777,0.659746057763835
98.0,0.6705277922532025,0.6706357072481538,0.6521275400448547,0.6573956725380186
98.1,0.6705361415164357,0.6706281457526555,0.6546719843140569,0.6549264801069308
98.2,0.6705460414572263,0.6706190328559328,0.6572695927856514,0.6523714761280561
98.3,0.6705571797997831,0.6706086801629415,0.6598842314058896,0.6497639448118353
98.4,0.6705692027687211,0.6705974418373442,0.6624813252482986,0.6471371995299584
98.5,0.6705817257127487,0.6705857019136782,0.6650280751468315,0.6445243963372838
98.6,0.6705943468408934,0.6705738626397861,0.6674935483966246,0.6419584006586952
98.7,0.6706066595489538,0.6705623301678999,0.669848686909176,0.6394716779801376
98.8,0.6706182668435308,0.6705515019817009,0.6720662792089666,0.6370961749434991
98.9,0.6706287937334059,0.6705417528275545,0.6741209375068994,0.6348631583225555
99.0,0.6706379004648818,0.670533422905728,0.6759891103485831,0.6328029852142556
99.1,0.670645293315739,0.6705268058739131,0.6776491479438428,0.6309447869001923
99.2,0.670650734920242,0.6705221393979331,0.6790814239387786,0.6293160596624718
99.3,0.6706540520090049,0.6705195967994608,0.6802685059948179,0.627942166846355
99.4,0.6706551414708737,0.6705192812521884,0.68119536001194,0.6268457666062369
99.5,0.6706539739890947,0.6705212221845196,0.6818495708410631,0.6260461882996974
99.6,0.6706505950280591,0.6705253739178122,0.6822215668129993,0.6255587871986326
99.7,0.6706451238655716,0.6705316173262101,0.6823048453387969,0.6253943125104329
99.8,0.6706377493405604,0.6705397631137605,0.682096207870864,0.6255583283630471
99.9,0.6706287243976318,0.6705495585534239,0.6815960178496548,0.6260507319292636
100.0,0.6706183571072644,0.6705606949731688,0.6808084876525762,0.6268654162423878
100.1,0.6706070014394061,0.6705728187321724,0.6797419782515546,0.6279901246974162
100.2,0.6705950446863315,0.6705855419199456,0.6784092658411527,0.6294065355660705
100.3,0.6705828956848608,0.6705984561650034,0.6768277092067599,0.6310905954794902
100.4,0.6705709702566504,0.6706111451253429,0.6750192539112173,0.6330130925582829
100.5,0.670559678435291,0.6706231993367506,0.6730102359985327,0.6351404299680202
100.6,0.6705494098197122,0.6706342288395053,0.6708309858863591,0.6374355383170177
100.7,0.6705405215014894,0.6706438771260465,0.6685152654917426,0.6398588567508667
100.8,0.6705333252472483,0.6706518322205359,0.6660995875924335,0.6423693179959488
100.9,0.6705280777513131,0.6706578379073243,0.6636224660773884,0.6449252873719149
101.0,0.6705249713241795,0.6706617017675324,0.6611236355324197,0.6474854236087013
101.1,0.6705241278029367,0.6706633022245791,0.6586432664146006,0.6500094453176442
101.2,0.6705255939715782,0.6706625924380745,0.6562211924094313,0.6524587986934325
101.3,0.6705293399782096,0.6706596022393214,0.6538961610000961,0.6547972292526101
101.4,0.6705352601036361,0.6706544373324194,0.6517051160218766,0.6569912639434853
101.5,0.6705431759287398,0.670647275846962,0.6496825211028838,0.6590106109458236
101.6,0.6705528423762303,0.6706383629238507,0.6478597344002779,0.660828483913147
101.7,0.6705639552282288,0.6706280023038451,0.646264446901014,0.6624218561077374
101.8,0.6705761616810685,0.6706165469966897,0.6449201978938096,0.6637716485329125
101.9,0.6705890712219753,0.6706043869668596,0.6438459811883307,0.6648628551996872
102.0,0.670602269346356,0.6705919371147551,0.6430559538779475,0.6656846083417384
102.1,0.6706153303467738,0.6705796226348087,0.6425592558369173,0.6662301867877074
102.2,0.6706278324212948,0.6705678659028138,0.6423599429743447,0.6664969716387292
102.3,0.6706393706724532,0.6705570714019211,0.6424570314415589,0.6664863546389669
102.4,0.670649571638212,0.670547613259339,0.6428446444038032,0.6662036057593861
102.5,0.6706581047716342,0.6705398217129178,0.6435122485072343,0.6656577072069555
102.6,0.6706646944915171,0.670533972964099,0.6444449643933489,0.6648611610891253
102.7,0.6706691286044432,0.6705302789649157,0.6456239346154835,0.6638297770741066
102.8,0.670671266299168,0.6705288809672643,0.647026733062534,0.662582444634358
102.9,0.6706710423596326,0.6705298439732801,0.6486278021101174,0.6611408917831065
103.0,0.6706684700580782,0.6705331548846196,0.6503989073112625,0.6595294287799002
103.1,0.6706636405561839,0.6705387223503231,0.6523096044512195,0.6577746712325354
103.2,0.670656720311479,0.6705463798095018,0.6543277197741775,0.6559052329039432
103.3,0.670647945701717,0.6705558907685921,0.656419849772674,0.6539513752140657
103.4,0.6706376152660241,0.6705669563714116,0.6585518903336646,0.6519445991573857
103.5,0.6706260802290359,0.6705792254321158,0.6606896044504754,0.6499171673874276
103.6,0.6706137325649509,0.6705923055504027,0.6627992320316412,0.6479015505996863
103.7,0.6706009926554529,0.6706057766078435,0.6648481345670042,0.6459298031861883
103.8,0.6705882947084837,0.6706192039598803,0.6668054535945412,0.6440328872833604
103.9,0.6705760731805842,0.670632153650687,0.668642748778706,0.6422399790263086
104.0,0.6705647474341542,0.6706442059261328,0.6703345731415175,0.6405778023585692
